No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
596	＋α	住宅ローン 変動金利125 ルール	N/A	70	記事	Know（金利タイプを比較したい）	ガイド記事	金利比較	住宅ローン金利		権威構築	補足	
597	＋α	変動金利 住宅ローン ルール	62	20	記事	Know（金利タイプを比較したい）	ガイド記事	金利比較	住宅ローン金利		権威構築	補足	
598	＋α	北九州銀行 住宅ローン ルンバ	44	0	削除			検索なし			対象外	不要	
599	＋α	りそな 住宅ローン ルビー	53	0	削除			検索なし			対象外	不要	
600	＋α	住宅ローン 連帯保証人	48	2400	記事	Know（ペアローン・連帯について知りたい）	解説記事	ペアローン	住宅ローン_ペアローン		権威構築	補足	
601	＋α	住宅ローン 連帯債務	33	1900	記事	Know（ペアローン・連帯について知りたい）	解説記事	ペアローン	住宅ローン_ペアローン		権威構築	補足	
602	＋α	住宅ローン 連帯債務 割合	33	170	記事	Know（ペアローン・連帯について知りたい）	解説記事	ペアローン	住宅ローン_ペアローン		権威構築	補足	
603	＋α	住宅ローン 連帯保証人 配偶者	33	260	記事	Know（ペアローン・連帯について知りたい）	解説記事	ペアローン	住宅ローン_ペアローン		権威構築	補足	
604	＋α	住宅ローン 連帯債務とは	48	110	記事	Know（住宅ローンの仕組みを理解したい）	解説記事	基礎解説	住宅ローン基礎解説		権威構築	補足	
605	＋α	住宅ローン 連帯債務 ペアローン 違い	33	110	記事	Know（ペアローン・連帯について知りたい）	解説記事	ペアローン	住宅ローン_ペアローン		権威構築	補足	
606	＋α	住宅ローン 連帯債務 ペアローン	59	70	記事	Know（ペアローン・連帯について知りたい）	解説記事	ペアローン	住宅ローン_ペアローン		権威構築	補足	
607	＋α	住宅ローン 連帯保証人 離婚	30	260	記事	Know（ペアローン・連帯について知りたい）	解説記事	ペアローン	住宅ローン_ペアローン		権威構築	補足	
608	＋α	住宅ローン 連帯債務者とは	33	210	記事	Know（住宅ローンの仕組みを理解したい）	解説記事	基礎解説	住宅ローン基礎解説		権威構築	補足	
609	＋α	住宅ローン 連帯債務 団信	33	110	記事	Know（疾病特約・保障について知りたい）	解説記事	保障・特約	住宅ローン_保障・特約		権威構築	補足	
610	＋α	住宅ローン ろうきん	54	1000	記事	Know（ろうきんの住宅ローンを知りたい）	ガイド記事	特定企業	住宅ローン_特定企業		権威構築	補足	
611	＋α	住宅ローン ろうきん 金利	52	320	記事	Know（金利タイプを比較したい）	ガイド記事	金利比較	住宅ローン金利		権威構築	補足	
612	＋α	住宅ローン 600万	51	170	記事	Know（金額別の住宅ローンを知りたい）	ガイド記事	金額別	住宅ローン_金額別		権威構築	補足	
613	＋α	住宅ローン ろうきん メリット	50	210	記事	Know（住宅ローンのメリット・リスクを知りたい）	解説記事	比較・検討	住宅ローン_比較・検討		権威構築	補足	
614	＋α	住宅ローン ローン控除	57	50	記事	Know（住宅ローン控除を理解したい）	解説記事	住宅ローン控除	住宅ローン控除	住宅ローンの控除・軽減措置まとめ	権威構築	必須	計算ツール
615	＋α	住宅ローン 600万 借り入れ	48	40	記事	Know（金額別の住宅ローンを知りたい）	ガイド記事	金額別	住宅ローン_金額別		権威構築	補足	
616	＋α	住宅ローン 6000万 返済額	33	30	計算ページ	Do（返済額を計算したい）	計算ツール		住宅ローン返済		ツール集客	補足	
617	＋α	住宅ローン 割合	33	320	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
618	＋α	住宅ローン ワイド団信	62	210	記事	Know（疾病特約・保障について知りたい）	解説記事	保障・特約	住宅ローン_保障・特約		権威構築	補足	
619	＋α	住宅ローン 割合 夫婦	33	140	記事	Know（ペアローン・連帯について知りたい）	解説記事	ペアローン	住宅ローン_ペアローン		権威構築	補足	
620	＋α	住宅ローン わかりやすく	33	260	記事	Know（住宅ローンの仕組みを理解したい）	解説記事	基礎解説	住宅ローン基礎解説		権威構築	補足	
621	＋α	住宅ローン 忘れた場合	32	30	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
622	＋α	住宅ローン 若者	32	10	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
623	＋α	住宅ローン 若いうち	28	30	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
624	＋α	住宅ローン 割合変更	29	20	記事	Know（住宅ローンの改正内容を知りたい）	解説記事	法改正	住宅ローン_法改正		権威構築	補足	
625	＋α	住宅ローン ワイド団信 銀行	82	20	記事	Know（疾病特約・保障について知りたい）	解説記事	保障・特約	住宅ローン_保障・特約		権威構築	補足	
626	＋α	住宅ローン ワンルーム	28	110	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
627	＋α	住宅ローン を通して くれる 不動産 屋	30	110	記事	Know（不動産での住宅ローンを知りたい）	解説記事	不動産特化	住宅ローン_不動産特化		権威構築	補足	
628	＋α	住宅ローン 源泉徴収票 どこ を 見る	33	140	記事	Buy（最適な住宅ローンを選びたい）	比較記事	おすすめ比較	住宅ローン_おすすめ比較		権威構築	補足	
629	＋α	住宅ローン 信用情報 どこ を 見る	33	0	削除			検索なし			対象外	不要	
630	＋α	持ち家 を賃貸に出す 住宅ローン	27	140	記事	Know（不動産での住宅ローンを知りたい）	解説記事	不動産特化	住宅ローン_不動産特化		権威構築	補足	
631	＋α	個人事業主 住宅ローン どこ を見る	33	30	記事	Buy（最適な住宅ローンを選びたい）	比較記事	おすすめ比較	住宅ローン_おすすめ比較		権威構築	補足	
632	＋α	住宅ローン ntt	45	140	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
633	＋α	住宅ローン nhk 未払い	26	30	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
634	＋α	住宅ローン nhk	30	50	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
635	＋α	住宅ローン がん団信	57	1300	記事	Know（疾病特約・保障について知りたい）	解説記事	保障・特約	住宅ローン_保障・特約		権威構築	補足	
636	＋α	住宅ローン 元金均等	33	720	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
637	＋α	住宅ローン 元利均等 元金均等	33	480	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
638	＋α	住宅ローン がん	33	590	記事	Know（疾病特約・保障について知りたい）	解説記事	保障・特約	住宅ローン_保障・特約		権威構築	補足	
639	＋α	住宅ローン 会社	33	480	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
640	＋α	住宅ローン 元利均等	33	210	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
641	＋α	住宅ローン ガン	33	590	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
642	＋α	住宅ローン 元利均等 元金均等 どっち	81	110	記事	Know（住宅ローンのメリット・リスクを知りたい）	解説記事	比較・検討	住宅ローン_比較・検討		権威構築	補足	
643	＋α	住宅ローン 外国人	28	590	記事	Know（海外の住宅ローンを知りたい）	解説記事	海外	住宅ローン_海外		権威構築	補足	
644	＋α	住宅ローン 外構費用	35	320	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
645	＋α	住宅ローン 銀行 おすすめ	57	2400	記事	Buy（最適な住宅ローンを選びたい）	比較記事	おすすめ比較	住宅ローン_おすすめ比較		権威構築	補足	
646	＋α	住宅ローン 銀行	60	880	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
647	＋α	住宅ローン 銀行 選び方	33	880	記事	Buy（最適な住宅ローンを選びたい）	比較記事	おすすめ比較	住宅ローン_おすすめ比較		権威構築	補足	
648	＋α	住宅ローン 銀行手数料	33	320	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
649	＋α	住宅ローン 銀行ランキング	33	170	記事	Buy（最適な住宅ローンを選びたい）	比較記事	おすすめ比較	住宅ローン_おすすめ比較		権威構築	補足	
650	＋α	住宅ローン 銀行以外	33	110	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
651	＋α	住宅ローン 銀行 倒産	28	210	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
652	＋α	住宅ローン 銀行が潰れたら	31	70	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
653	＋α	住宅ローン 銀行 比較	33	210	記事	Buy（最適な住宅ローンを選びたい）	比較記事	おすすめ比較	住宅ローン金利		権威構築	補足	
